Date,Open,High,Low,Close*,Adj Close**,Volume,Statues
23-Aug-21,"1,776.80","1,816.60","1,776.80","1,816.60","1,816.60","2,146",Before
30-Aug-21,"1,818.20","1,833.90","1,801.10","1,830.90","1,830.90",959,Before
6-Sep-21,"1,825.70","1,825.70","1,781.70","1,789.60","1,789.60",166,Before
13-Sep-21,"1,789.80","1,806.20","1,743.90","1,749.40","1,749.40","3,582",Before
20-Sep-21,"1,751.80","1,784.30","1,738.20","1,749.70","1,749.70",415,Before
27-Sep-21,"1,751.70","1,762.60","1,721.40","1,757.00","1,757.00","26,407",Before
4-Oct-21,"1,764.50","1,780.00","1,744.70","1,756.30","1,756.30","1,161",Before
11-Oct-21,"1,756.60","1,799.90","1,749.80","1,767.20","1,767.20","1,628",Before
18-Oct-21,"1,761.60","1,806.90","1,759.50","1,795.50","1,795.50","1,122",Before
25-Oct-21,"1,794.30","1,809.00","1,774.60","1,783.00","1,783.00","2,077",Before
1-Nov-21,"1,787.50","1,817.10","1,761.80","1,816.40","1,816.40",805,Before
8-Nov-21,"1,817.00","1,867.90","1,816.90","1,867.90","1,867.90","1,728",Before
15-Nov-21,"1,864.50","1,869.70","1,851.20","1,851.20","1,851.20",120,Before
22-Nov-21,"1,841.60","1,841.60","1,781.40","1,785.30","1,785.30","187,454",Before
29-Nov-21,"1,791.70","1,808.10","1,760.60","1,782.00","1,782.00","35,208",Before
6-Dec-21,"1,780.20","1,789.90","1,769.10","1,782.90","1,782.90","3,072",Before
13-Dec-21,"1,784.40","1,812.90","1,753.90","1,803.80","1,803.80","1,486",Before
20-Dec-21,"1,796.80","1,811.20","1,785.50","1,811.20","1,811.20","1,561",Before
27-Dec-21,"1,810.00","1,827.80","1,791.40","1,827.50","1,827.50","1,305",Before
3-Jan-22,"1,830.10","1,830.10","1,784.40","1,797.00","1,797.00",209,Before
10-Jan-22,"1,794.90","1,827.20","1,790.40","1,816.50","1,816.50","3,680",Before
17-Jan-22,"1,816.80","1,843.10","1,812.30","1,831.80","1,831.80","1,759",Before
24-Jan-22,"1,837.90","1,852.70","1,778.80","1,784.90","1,784.90","224,631",Before
31-Jan-22,"1,788.50","1,813.70","1,785.10","1,806.60","1,806.60","4,685",Before
7-Feb-22,"1,812.20","1,864.80","1,809.10","1,840.80","1,840.80","1,938",Before
14-Feb-22,"1,861.80","1,900.70","1,847.40","1,898.60","1,898.60",643,Before
21-Feb-22,"1,908.10","1,972.50","1,883.60","1,886.50","1,886.50","3,589",After
28-Feb-22,"1,928.30","1,970.90","1,894.20","1,965.10","1,965.10","1,215",After
7-Mar-22,"1,989.00","2,072.00","1,959.90","1,982.70","1,982.70","6,886",After
14-Mar-22,"1,976.50","1,977.70","1,907.20","1,928.20","1,928.20",387,After
21-Mar-22,"1,925.40","1,964.00","1,920.70","1,953.80","1,953.80",326,After
28-Mar-22,"1,932.60","1,949.90","1,893.50","1,919.10","1,919.10","150,456",After
4-Apr-22,"1,921.20","1,947.70","1,915.60","1,941.60","1,941.60","1,385",After
11-Apr-22,"1,946.60","1,981.00","1,941.80","1,970.90","1,970.90",714,After
18-Apr-22,"1,973.40","1,997.10","1,930.20","1,931.00","1,931.00","1,129",After
25-Apr-22,"1,925.00","1,925.00","1,872.90","1,909.30","1,909.30","3,481",After
2-May-22,"1,896.70","1,904.30","1,853.00","1,881.20","1,881.20","1,146",After
9-May-22,"1,866.60","1,867.50","1,807.40","1,807.40","1,807.40","3,224",After
16-May-22,"1,790.50","1,841.80","1,787.00","1,841.80","1,841.80",714,After
23-May-22,"1,846.30","1,867.00","1,840.40","1,851.30","1,851.30","153,695",After
30-May-22,"1,850.30","1,871.80","1,825.30","1,845.40","1,845.40","6,300",After
6-Jun-22,"1,849.00","1,875.60","1,823.90","1,871.50","1,871.50","3,177",After
13-Jun-22,"1,873.80","1,873.80","1,805.30","1,835.60","1,835.60","1,077",After
20-Jun-22,"1,835.30","1,842.70","1,815.80","1,826.50","1,826.50",401,After
27-Jun-22,"1,830.50","1,830.70","1,791.60","1,798.90","1,798.90","1,046",After
4-Jul-22,"1,805.40","1,805.40","1,732.10","1,740.60","1,740.60","4,032",After
11-Jul-22,"1,732.50","1,736.70","1,701.10","1,702.40","1,702.40","2,904",After
18-Jul-22,"1,712.20","1,735.00","1,679.80","1,727.10","1,727.10","2,322",After
25-Jul-22,"1,727.00","1,765.70","1,717.70","1,762.90","1,762.90","185,654",After
1-Aug-22,"1,763.90","1,792.10","1,753.00","1,772.90","1,772.90","3,112",After
8-Aug-22,"1,771.80","1,804.90","1,771.80","1,798.60","1,798.60","2,399",After
15-Aug-22,"1,799.00","1,799.00","1,747.50","1,747.60","1,747.60",765,After
22-Aug-22,"1,740.50","1,761.80","1,726.50","1,736.10","1,736.10","1,417",After
29-Aug-22,"1,732.40","1,741.20","1,693.90","1,709.80","1,709.80","4,333",After
5-Sep-22,"1,709.70","1,720.00","1,694.70","1,716.20","1,716.20","3,176",After
12-Sep-22,"1,727.40","1,728.10","1,651.70","1,671.70","1,671.70","2,621",After
19-Sep-22,"1,661.80","1,680.10","1,645.30","1,645.30","1,645.30","7,944",After
26-Sep-22,"1,623.30","1,672.70","1,620.40","1,662.40","1,662.40","26,980",After
3-Oct-22,"1,667.20","1,728.00","1,661.90","1,700.50","1,700.50","1,431",After
10-Oct-22,"1,693.40","1,693.40","1,640.00","1,641.70","1,641.70","1,322",After
17-Oct-22,"1,650.20","1,657.00","1,622.80","1,651.00","1,651.00","1,620",After
24-Oct-22,"1,662.70","1,667.00","1,637.30","1,639.60","1,639.60","3,922",After
31-Oct-22,"1,641.80","1,674.50","1,615.10","1,672.50","1,672.50","3,705",After
7-Nov-22,"1,676.90","1,766.00","1,672.90","1,766.00","1,766.00","1,144",After
14-Nov-22,"1,762.00","1,778.90","1,747.60","1,751.90","1,751.90","1,150",After
21-Nov-22,"1,739.00","1,757.90","1,736.10","1,753.30","1,753.30",814,After
28-Nov-22,"1,741.30","1,803.70","1,737.90","1,795.90","1,795.90","158,300",After
5-Dec-22,"1,795.70","1,808.00","1,764.30","1,798.10","1,798.10","3,078",After
12-Dec-22,"1,787.30","1,819.80","1,774.80","1,790.00","1,790.00","1,991",After
19-Dec-22,"1,791.60","1,821.40","1,785.00","1,795.90","1,795.90",625,After
26-Dec-22,"1,803.40","1,826.30","1,803.10","1,819.70","1,819.70",875,After
2-Jan-23,"1,836.20","1,868.20","1,834.80","1,864.20","1,864.20",104,After
9-Jan-23,"1,867.00","1,920.90","1,867.00","1,918.40","1,918.40","1,970",After
16-Jan-23,"1,920.10","1,931.80","1,903.10","1,926.40","1,926.40","3,962",After
23-Jan-23,"1,926.50","1,941.20","1,915.00","1,928.60","1,928.60","151,459",After
30-Jan-23,"1,928.30","1,959.10","1,861.50","1,862.90","1,862.90","33,160",After
6-Feb-23,"1,865.60","1,884.60","1,852.40","1,862.80","1,862.80","1,201",After
13-Feb-23,"1,859.00","1,862.00","1,818.40","1,840.40","1,840.40","1,850",After
20-Feb-23,"1,842.60","1,843.00","1,808.80","1,808.80","1,808.80","1,870",After
27-Feb-23,"1,811.60","1,855.40","1,808.10","1,847.70","1,847.70","1,873",After
6-Mar-23,"1,853.30","1,868.50","1,811.50","1,862.00","1,862.00","1,110",After
13-Mar-23,"1,890.80","1,985.10","1,875.10","1,969.80","1,969.80","1,650",After
