Date,Open,High,Low,Close*,Adj Close**,Volume,Statues
11-Jul-22,"3,880.94","3,880.94","3,721.56","3,863.16","3,863.16","19,693,570,000",After
18-Jul-22,"3,883.79","4,012.44","3,818.63","3,961.63","3,961.63","20,385,270,000",After
25-Jul-22,"3,965.72","4,140.15","3,910.74","4,130.29","4,130.29","20,488,830,000",After
1-Aug-22,"4,112.38","4,167.66","4,079.81","4,145.19","4,145.19","21,651,540,000",After
8-Aug-22,"4,155.93","4,280.47","4,112.09","4,280.15","4,280.15","21,098,400,000",After
15-Aug-22,"4,269.37","4,325.28","4,218.70","4,228.48","4,228.48","19,013,350,000",After
22-Aug-22,"4,195.08","4,203.04","4,057.66","4,057.66","4,057.66","18,714,200,000",After
29-Aug-22,"4,034.58","4,062.99","3,903.65","3,924.26","3,924.26","19,592,960,000",After
5-Sep-22,"3,930.89","4,076.81","3,886.75","4,067.36","4,067.36","15,886,450,000",After
12-Sep-22,"4,083.67","4,119.28","3,837.08","3,873.33","3,873.33","24,728,470,000",After
19-Sep-22,"3,849.91","3,907.07","3,647.47","3,693.23","3,693.23","21,332,100,000",After
26-Sep-22,"3,682.72","3,736.74","3,584.13","3,585.62","3,585.62","24,475,900,000",After
3-Oct-22,"3,609.78","3,806.91","3,604.93","3,639.66","3,639.66","22,948,200,000",After
10-Oct-22,"3,647.51","3,712.00","3,491.58","3,583.07","3,583.07","21,864,890,000",After
17-Oct-22,"3,638.65","3,762.79","3,638.65","3,752.75","3,752.75","22,634,960,000",After
24-Oct-22,"3,762.01","3,905.42","3,741.65","3,901.06","3,901.06","23,555,090,000",After
31-Oct-22,"3,881.85","3,911.79","3,698.15","3,770.55","3,770.55","24,226,300,000",After
7-Nov-22,"3,780.71","4,001.48","3,744.22","3,992.93","3,992.93","24,968,840,000",After
14-Nov-22,"3,977.97","4,028.84","3,906.54","3,965.34","3,965.34","21,831,700,000",After
21-Nov-22,"3,956.23","4,034.02","3,933.34","4,026.12","4,026.12","12,724,860,000",After
28-Nov-22,"4,005.36","4,100.51","3,937.65","4,071.70","4,071.70","22,280,580,000",After
5-Dec-22,"4,052.02","4,052.45","3,918.39","3,934.38","3,934.38","20,662,410,000",After
12-Dec-22,"3,939.29","4,100.96","3,827.91","3,852.36","3,852.36","25,443,390,000",After
19-Dec-22,"3,853.79","3,889.82","3,764.49","3,844.82","3,844.82","18,506,410,000",After
26-Dec-22,"3,843.34","3,858.19","3,780.78","3,839.50","3,839.50","12,097,370,000",After
2-Jan-23,"3,853.29","3,906.19","3,794.33","3,895.08","3,895.08","16,190,230,000",After
9-Jan-23,"3,910.82","4,003.95","3,877.29","3,999.09","3,999.09","20,846,120,000",After
16-Jan-23,"3,999.28","4,015.39","3,885.54","3,972.61","3,972.61","16,539,130,000",After
23-Jan-23,"3,978.14","4,094.21","3,949.06","4,070.56","4,070.56","18,707,010,000",After
30-Jan-23,"4,049.27","4,195.44","4,015.55","4,136.48","4,136.48","23,657,120,000",After
6-Feb-23,"4,119.57","4,176.54","4,060.79","4,090.46","4,090.46","20,661,640,000",After
13-Feb-23,"4,096.62","4,159.77","4,047.95","4,079.09","4,079.09","19,642,940,000",After
20-Feb-23,"4,052.35","4,052.35","3,943.08","3,970.04","3,970.04","16,031,550,000",After
27-Feb-23,"3,992.36","4,048.29","3,928.16","4,045.64","4,045.64","21,459,460,000",After
6-Mar-23,"4,055.15","4,078.49","3,846.32","3,861.59","3,861.59","21,422,390,000",After
13-Mar-23,"3,835.12","3,964.46","3,808.86","3,916.64","3,916.64","33,867,970,000",After
20-Mar-23,"3,917.47","4,039.49","3,909.16","3,970.99","3,970.99","24,375,960,000",After
24-Mar-23,"3,939.21","3,972.74","3,909.16","3,970.99","3,970.99","2,584,795,000",After
