Date,Open,High,Low,Close*,Adj Close**,Statues
24-May-21,73.6171,73.8342,73.3985,73.6128,73.6128,Before
25-May-21,73.446,73.4853,73.2,73.4389,73.4389,Before
26-May-21,73.4698,73.697,73.2363,73.4715,73.4715,Before
27-May-21,73.5267,73.6431,73.2989,73.539,73.539,Before
28-May-21,73.4554,73.6883,73.2037,73.4402,73.4402,Before
31-May-21,73.2137,73.452,73.1559,73.1947,73.1947,Before
1-Jun-21,73.3973,73.66,73.107,73.3984,73.3984,Before
2-Jun-21,73.5129,73.696,73.1184,73.5154,73.5154,Before
3-Jun-21,73.1545,73.294,73.042,73.1451,73.1451,Before
4-Jun-21,73.2145,73.307,72.7746,73.2145,73.2145,Before
7-Jun-21,72.9824,73.0381,72.7469,73.0016,73.0016,Before
8-Jun-21,72.797,72.89,72.319,72.7925,72.7925,Before
9-Jun-21,72.2431,72.3324,71.9775,72.2431,72.2431,Before
10-Jun-21,72.3065,72.4555,71.69,72.302,72.302,Before
11-Jun-21,71.7395,72.1701,71.541,71.741,71.741,Before
14-Jun-21,72.0651,72.323,71.9573,72.0633,72.0633,Before
15-Jun-21,72.0172,72.3237,71.6991,72.0203,72.0203,Before
16-Jun-21,72.212,72.2291,71.6321,72.2094,72.2094,Before
17-Jun-21,72.5362,72.669,72.0728,72.5654,72.5654,Before
18-Jun-21,72.4205,72.7594,72.0577,72.3892,72.3892,Before
21-Jun-21,72.7525,73.315,72.744,72.798,72.798,Before
22-Jun-21,73.1073,73.279,73.0092,73.089,73.089,Before
23-Jun-21,72.8661,73.0295,72.336,72.862,72.862,Before
24-Jun-21,72.6295,72.6471,72.134,72.6308,72.6308,Before
25-Jun-21,72.299,72.361,72.0088,72.297,72.297,Before
28-Jun-21,72.1925,72.281,72.092,72.21,72.21,Before
29-Jun-21,72.1948,72.8342,72.1389,72.2044,72.2044,Before
30-Jun-21,72.7245,73.203,72.6309,72.7224,72.7224,Before
1-Jul-21,73.0546,73.4837,72.7934,73.0545,73.0545,Before
2-Jul-21,73.505,73.7496,73.128,73.4569,73.4569,Before
5-Jul-21,73.2024,73.584,73.1995,73.2149,73.2149,Before
6-Jul-21,73.4144,74.61,73.154,73.3963,73.3963,Before
7-Jul-21,74.467,74.888,73.9127,74.4988,74.4988,Before
8-Jul-21,74.7006,75.341,74.5425,74.6992,74.6992,Before
9-Jul-21,74.7135,74.7784,74.1638,74.7117,74.7117,Before
12-Jul-21,74.219,74.7648,74.212,74.2532,74.2532,Before
13-Jul-21,74.4011,74.4011,73.8756,74.3669,74.3669,Before
14-Jul-21,74.331,74.3595,73.929,74.3346,74.3346,Before
15-Jul-21,74.1277,74.275,74.0432,74.1263,74.1263,Before
16-Jul-21,74.3634,74.413,74.0064,74.3687,74.3687,Before
19-Jul-21,74.063,74.76,74.063,74.059,74.059,Before
20-Jul-21,74.6599,74.699,74.3504,74.6614,74.6614,Before
21-Jul-21,74.3658,74.556,73.8716,74.3473,74.3473,Before
22-Jul-21,73.9245,73.9874,73.5833,73.9412,73.9412,Before
23-Jul-21,73.6588,73.814,73.4825,73.6551,73.6551,Before
26-Jul-21,73.6799,74.2362,73.64,73.677,73.677,Before
27-Jul-21,73.6802,73.922,73.5657,73.6809,73.6809,Before
28-Jul-21,73.664,73.78,73.3556,73.7091,73.7091,Before
29-Jul-21,73.4407,73.514,72.9999,73.4387,73.4387,Before
30-Jul-21,73.1605,73.416,72.8171,73.153,73.153,Before
2-Aug-21,73.1026,73.2934,72.6595,73.0879,73.0879,Before
3-Aug-21,72.9552,73.174,72.7812,72.9581,72.9581,Before
4-Aug-21,72.938,73.2576,72.72,72.9397,72.9397,Before
5-Aug-21,73.1785,73.252,72.9805,73.1786,73.1786,Before
6-Aug-21,73.1317,73.477,72.9839,73.1209,73.1209,Before
9-Aug-21,73.5033,73.669,73.3523,73.5032,73.5032,Before
10-Aug-21,73.6199,74.031,73.4913,73.6206,73.6206,Before
11-Aug-21,73.918,74.129,73.6811,73.922,73.922,Before
12-Aug-21,73.3947,73.666,73.326,73.4015,73.4015,Before
13-Aug-21,73.5215,73.617,73.1456,73.5384,73.5384,Before
16-Aug-21,73.2068,73.48,73.1878,73.1501,73.1501,Before
17-Aug-21,73.2773,73.558,73.2761,73.2827,73.2827,Before
18-Aug-21,73.5408,73.8239,73.3301,73.5957,73.5957,Before
19-Aug-21,73.8465,74.291,73.838,73.8435,73.8435,Before
20-Aug-21,74.2915,74.573,73.9523,74.2751,74.2751,Before
23-Aug-21,74.187,74.25,73.9153,74.1951,74.1951,Before
24-Aug-21,74.0751,74.103,73.6986,74.0805,74.0805,Before
25-Aug-21,73.7604,74.055,73.6309,73.7615,73.7615,Before
26-Aug-21,73.7845,74.446,73.694,73.77,73.77,Before
27-Aug-21,74.2816,74.2892,73.5233,74.2675,74.2675,Before
30-Aug-21,73.3876,73.669,73.3083,73.4012,73.4012,Before
31-Aug-21,73.439,73.4693,73.1767,73.4165,73.4165,Before
1-Sep-21,73.2875,73.469,72.8701,73.2726,73.2726,Before
2-Sep-21,72.985,73.0299,72.6663,72.9813,72.9813,Before
3-Sep-21,72.9445,72.9977,72.555,73.0089,73.0089,Before
6-Sep-21,72.7727,73.03,72.7725,72.7722,72.7722,Before
7-Sep-21,72.9598,73.368,72.8918,72.9682,72.9682,Before
8-Sep-21,73.3716,73.517,73.194,73.3632,73.3632,Before
9-Sep-21,73.2882,73.308,72.8063,73.2457,73.2457,Before
10-Sep-21,72.8364,73.1333,72.6663,72.862,72.862,Before
13-Sep-21,73.1005,73.1765,72.6522,73.0961,73.0961,Before
14-Sep-21,72.6431,72.967,72.5698,72.644,72.644,Before
15-Sep-21,72.8797,73.0755,72.425,72.8796,72.8796,Before
16-Sep-21,72.255,72.595,72.2313,72.2406,72.2406,Before
17-Sep-21,72.4708,72.8441,72.4349,72.4725,72.4725,Before
20-Sep-21,72.8614,73.5861,72.7725,72.8085,72.8085,Before
21-Sep-21,73.4365,73.5295,72.9737,73.36,73.36,Before
22-Sep-21,73.035,73.0899,72.5763,73.0015,73.0015,Before
23-Sep-21,72.9247,72.945,72.564,72.9159,72.9159,Before
24-Sep-21,72.649,73.046,72.6195,72.673,72.673,Before
27-Sep-21,72.671,72.7883,72.4056,72.6969,72.6969,Before
28-Sep-21,72.5724,72.9198,72.3836,72.5846,72.5846,Before
29-Sep-21,72.8395,72.906,72.5912,72.8392,72.8392,Before
30-Sep-21,72.8449,72.932,72.5616,72.8459,72.8459,Before
1-Oct-21,72.7151,73.235,72.628,72.7172,72.7172,Before
4-Oct-21,72.745,72.983,72.3891,72.745,72.745,Before
5-Oct-21,72.4748,72.664,72.2676,72.4799,72.4799,Before
6-Oct-21,72.2674,72.7076,72.2563,72.2909,72.2909,Before
7-Oct-21,72.395,72.4373,71.678,72.3946,72.3946,Before
8-Oct-21,71.8013,72.039,71.6179,71.7835,71.7835,Before
11-Oct-21,71.7533,71.892,71.5446,71.7533,71.7533,Before
12-Oct-21,71.8779,71.977,71.707,71.8351,71.8351,Before
13-Oct-21,71.8468,72.089,71.7105,71.8465,71.8465,Before
14-Oct-21,71.9825,72.0376,71.3148,71.969,71.969,Before
15-Oct-21,71.367,71.42,70.8716,71.3675,71.3675,Before
18-Oct-21,71.0165,71.3654,70.9434,71.0315,71.0315,Before
19-Oct-21,71.0701,71.2475,70.7831,71.189,71.189,Before
20-Oct-21,70.8415,71.119,70.8076,70.8286,70.8286,Before
21-Oct-21,70.8015,71.292,70.7882,70.8191,70.8191,Before
22-Oct-21,71.0149,71.133,69.932,71.1166,71.1166,Before
25-Oct-21,70.3525,70.483,69.72,70.3525,70.3525,Before
26-Oct-21,69.8281,69.844,69.214,69.8059,69.8059,Before
27-Oct-21,69.4385,70.64,69.3229,69.4538,69.4538,Before
28-Oct-21,70.6081,70.755,70.0278,70.5805,70.5805,Before
29-Oct-21,70.1485,70.963,70.141,70.1424,70.1424,Before
1-Nov-21,70.8665,71.344,70.725,70.8234,70.8234,Before
2-Nov-21,71.5851,71.985,71.369,71.5799,71.5799,Before
3-Nov-21,71.6046,72.229,71.3207,71.6054,71.6054,Before
4-Nov-21,71.75,71.879,71.1972,71.6956,71.6956,Before
5-Nov-21,71.4225,71.954,71.039,71.406,71.406,Before
8-Nov-21,71.128,71.493,71.1149,71.2732,71.2732,Before
9-Nov-21,71.2235,71.332,70.6446,71.2198,71.2198,Before
10-Nov-21,70.7225,71.008,70.5068,70.7045,70.7045,Before
11-Nov-21,71.2215,71.3556,70.965,71.2386,71.2386,Before
12-Nov-21,71.562,73.1113,71.484,71.564,71.564,Before
15-Nov-21,72.6795,72.8593,72.024,72.8593,72.8593,Before
16-Nov-21,72.4837,73.489,72.315,72.4828,72.4828,Before
17-Nov-21,73.0665,73.2192,72.297,73.0975,73.0975,Before
18-Nov-21,72.5531,73.281,72.486,72.5587,72.5587,Before
19-Nov-21,73.0691,73.655,72.6815,73.065,73.065,Before
22-Nov-21,73.4355,75.0215,73.1625,73.533,73.533,Before
23-Nov-21,74.9787,75.245,74.3463,74.9704,74.9704,Before
24-Nov-21,74.2703,75.0204,74.0886,74.2715,74.2715,Before
25-Nov-21,74.9329,74.9495,74.4603,74.933,74.933,Before
26-Nov-21,74.551,75.879,74.551,74.5283,74.5283,Before
29-Nov-21,75.1344,75.3024,74.255,75.52,75.52,Before
30-Nov-21,74.4625,75.085,73.961,74.4392,74.4392,Before
1-Dec-21,74.0925,74.246,73.6882,74.079,74.079,Before
2-Dec-21,74.246,74.246,73.526,74.246,74.246,Before
3-Dec-21,73.623,73.9172,73.342,73.6195,73.6195,Before
6-Dec-21,73.8895,74.3592,73.5024,73.8678,73.8678,Before
7-Dec-21,74.3483,74.515,73.8415,74.3482,74.3482,Before
8-Dec-21,73.99,74.043,73.5061,73.9903,73.9903,Before
9-Dec-21,73.5562,73.714,73.4528,73.5235,73.5235,Before
10-Dec-21,73.6554,73.761,73.253,73.615,73.615,Before
13-Dec-21,73.308,73.6636,73.2254,73.4087,73.4087,Before
14-Dec-21,73.4801,73.78,73.3763,73.4625,73.4625,Before
15-Dec-21,73.7939,74.1691,73.6444,73.7934,73.7934,Before
16-Dec-21,73.6033,73.769,73.344,73.6013,73.6013,Before
17-Dec-21,73.9006,74.2296,73.527,73.7602,73.7602,Before
20-Dec-21,74.33,74.4529,74.0541,74.0626,74.0626,Before
21-Dec-21,74.073,74.115,73.715,74.0635,74.0635,Before
22-Dec-21,73.8696,74.1324,73.5785,73.8696,73.8696,Before
23-Dec-21,73.6245,73.636,73.1729,73.6113,73.6113,Before
24-Dec-21,73.32,73.715,73.1196,73.2988,73.2988,Before
27-Dec-21,73.3446,73.6439,73.0773,73.61,73.61,Before
28-Dec-21,73.3479,73.87,73.331,73.359,73.359,Before
29-Dec-21,73.6675,74.181,73.554,73.6675,73.6675,Before
30-Dec-21,73.975,75.128,73.8626,73.975,73.975,Before
31-Dec-21,74.5314,75.399,74.4631,74.5315,74.5315,Before
3-Jan-22,75.1856,75.1856,74.1594,74.986,74.986,Before
4-Jan-22,74.3728,75.568,74.3613,74.3718,74.3718,Before
5-Jan-22,75.263,76.1229,75.169,75.263,75.263,Before
6-Jan-22,76.6616,77.2917,76.0437,76.6616,76.6616,Before
7-Jan-22,76.3344,76.476,75.079,76.3537,76.3537,Before
10-Jan-22,75.2903,75.7549,74.8303,75.446,75.446,Before
11-Jan-22,74.874,75.0981,74.4796,74.856,74.856,Before
12-Jan-22,74.4905,74.886,74.2892,74.4537,74.4537,Before
13-Jan-22,74.5646,76.533,74.462,74.5645,74.5645,Before
14-Jan-22,76.3073,76.947,75.58,76.306,76.306,Before
17-Jan-22,76.3065,76.77,75.602,76.3245,76.3245,Before
18-Jan-22,76.062,76.841,75.8454,76.062,76.062,Before
19-Jan-22,76.8085,77.1356,75.845,76.8085,76.8085,Before
20-Jan-22,76.3193,76.769,75.9825,76.3166,76.3166,Before
21-Jan-22,76.7474,77.449,76.273,76.0913,76.0913,Before
24-Jan-22,77.3771,79.476,76.97,77.406,77.406,Before
25-Jan-22,78.6125,79.304,78.236,78.6535,78.6535,Before
26-Jan-22,78.7357,80.279,78.504,78.7357,78.7357,Before
27-Jan-22,79.2202,79.704,77.408,79.1996,79.1996,Before
28-Jan-22,78.0725,78.286,77.4014,78.0725,78.0725,Before
31-Jan-22,77.878,77.9617,77.2665,77.7358,77.7358,Before
1-Feb-22,77.3039,77.6261,76.4343,77.3078,77.3078,Before
2-Feb-22,76.6916,76.7695,75.674,76.6916,76.6916,Before
3-Feb-22,76.1545,76.785,76.123,76.173,76.173,Before
4-Feb-22,76.4128,76.442,75.649,76.4115,76.4115,Before
7-Feb-22,75.8638,76.0114,75.3668,75.8278,75.8278,Before
8-Feb-22,75.414,75.583,74.9713,75.4174,75.4174,Before
9-Feb-22,75.0844,75.1426,74.5356,75.0355,75.0355,Before
10-Feb-22,74.7121,74.9267,74.246,74.7102,74.7102,Before
11-Feb-22,75.0283,76.154,74.811,75.0273,75.0273,Before
14-Feb-22,77.353,77.9853,76.036,77.4544,77.4544,Before
15-Feb-22,76.488,76.78,75.099,76.4855,76.4855,Before
16-Feb-22,75.4735,75.5126,74.834,75.473,75.473,Before
17-Feb-22,75.0345,76.634,75.0329,75.0345,75.0345,Before
18-Feb-22,76.1286,77.288,75.6306,76.1286,76.1286,Before
21-Feb-22,78.029,79.625,76.2,77.3658,77.3658,Before
22-Feb-22,80.389,80.906,78.6351,80.383,80.383,Before
23-Feb-22,78.8315,80.948,78.5779,78.8095,78.8095,Before
24-Feb-22,81.4144,89.9361,81.4057,81.4144,81.4144,After
25-Feb-22,84.915,85.7543,81.509,84.915,84.915,After
28-Feb-22,83.8658,112.5937,83.495,83.261,83.261,After
1-Mar-22,104.9735,116.2985,89.392,104.9735,104.9735,After
2-Mar-22,108.4795,117.256,103.006,108.4795,108.4795,After
3-Mar-22,102.715,118.6485,97.965,102.715,102.715,After
4-Mar-22,109.715,115.3899,103.769,109.465,109.465,After
7-Mar-22,139.254,154.715,134.465,108.8451,108.8451,After
8-Mar-22,127.4649,141.465,122,138.9651,138.9651,After
9-Mar-22,129.965,138.965,115.82,129.965,129.965,After
10-Mar-22,135.965,139.965,116.132,138.715,138.715,After
11-Mar-22,135.465,135.465,113.39,133.465,133.465,After
14-Mar-22,132.965,132.97,110.1651,132.0887,132.0887,After
15-Mar-22,119.965,120.215,103.965,119.965,119.965,After
16-Mar-22,109.382,116.9983,106.2125,108.2775,108.2775,After
17-Mar-22,96.465,105.635,96.465,100.9651,100.9651,After
18-Mar-22,103.09,106.34,101.465,103.09,103.09,After
21-Mar-22,101.065,107.715,101.065,132.0887,132.0887,After
22-Mar-22,106.615,109.715,103.085,106.615,106.615,After
23-Mar-22,105.965,106.965,97.165,105.965,105.965,After
24-Mar-22,96.715,101.965,95.84,96.715,96.715,After
25-Mar-22,102.215,102.215,97.5894,102.215,102.215,After
28-Mar-22,100.84,101.965,95.665,100.84,100.84,After
29-Mar-22,96.465,96.465,83.84,97.9651,97.9651,After
30-Mar-22,89.4651,89.965,83.215,87.465,87.465,After
31-Mar-22,83.465,84.215,80.89,83.465,83.465,After
1-Apr-22,81.715,88.965,80.965,81.715,81.715,After
4-Apr-22,86.465,86.465,83.2595,84.215,84.215,After
5-Apr-22,83.715,86.1085,83.09,83.715,83.715,After
6-Apr-22,83.965,85.0135,81.465,83.965,83.965,After
7-Apr-22,82.09,82.4815,77.2149,82.09,82.09,After
8-Apr-22,79.215,80.34,76.225,79.215,79.215,After
11-Apr-22,85.09,85.09,80.416,85.09,85.09,After
12-Apr-22,82.84,85.5965,82.0723,83.465,83.465,After
13-Apr-22,85.34,85.34,81.249,85.34,85.34,After
14-Apr-22,82.39,83.5664,81.415,82.39,82.39,After
15-Apr-22,82.59,83.465,80.765,82.59,82.59,After
18-Apr-22,83.215,83.2151,80.115,80.715,80.715,After
19-Apr-22,81.09,81.59,78.9955,81.09,81.09,After
20-Apr-22,80.715,84.527,79.74,80.965,80.965,After
21-Apr-22,82.74,82.74,79.34,82.74,82.74,After
22-Apr-22,80.84,81.108,76.2315,80.84,80.84,After
25-Apr-22,77.34,78.255,73.428,77.34,77.34,After
26-Apr-22,75.34,75.916,72.6645,75.74,75.74,After
27-Apr-22,75.965,76.4475,73.7215,74.215,74.215,After
28-Apr-22,73.965,75.1245,71.465,73.84,73.84,After
29-Apr-22,72.715,73.421,70.24,72.715,72.715,After
2-May-22,73.315,73.315,69.897,73.315,73.315,After
3-May-22,70.565,71.315,66.098,70.565,70.565,After
4-May-22,68.215,68.4405,64.49,67.2149,67.2149,After
5-May-22,63,66.061,63,66.965,66.965,After
6-May-22,64.79,68.325,64.79,64.79,64.79,After
9-May-22,68.965,70.609,68.215,68.965,68.965,After
10-May-22,69.84,70.0412,68.2145,69.84,69.84,After
11-May-22,69.84,69.84,66.0897,69.84,69.84,After
12-May-22,66.715,67.098,63.7145,66.715,66.715,After
13-May-22,65.34,66.09,62.7974,65.09,65.09,After
16-May-22,66.465,66.465,63.465,66.465,66.465,After
17-May-22,64.59,66.0345,64.09,64.59,64.59,After
18-May-22,64.965,65.065,63.2899,64.965,64.965,After
19-May-22,64.215,64.715,61.615,64.215,64.215,After
20-May-22,62.09,63.465,57.8899,62.09,62.09,After
23-May-22,62.465,62.465,57.188,62.465,62.465,After
24-May-22,59.065,59.065,56.382,58.54,58.54,After
25-May-22,57.965,60.34,55.8774,57.0899,57.0899,After
26-May-22,60.915,64.965,58.79,60.3151,60.3151,After
27-May-22,64.64,67.792,63.9525,64.215,64.215,After
30-May-22,66.465,66.49,61.5899,66.465,66.465,After
31-May-22,63.965,63.965,60.59,64.5899,64.5899,After
1-Jun-22,62.715,63.9921,60.99,62.715,62.715,After
2-Jun-22,63.465,66.7415,60.9899,63.465,63.465,After
3-Jun-22,63.465,63.9975,60.99,63.465,63.465,After
6-Jun-22,63.465,63.465,59.965,63.215,63.215,After
7-Jun-22,61.34,62.34,60.69,61.34,61.34,After
8-Jun-22,61.715,61.715,59.7684,62.4649,62.4649,After
9-Jun-22,60.955,60.9625,57.367,59.9651,59.9651,After
10-Jun-22,57.965,59.39,56.59,57.965,57.965,After
13-Jun-22,58.215,58.215,56.465,110.6741,110.6741,After
14-Jun-22,57.715,59.165,56.2149,57.715,57.715,After
15-Jun-22,58.34,58.84,55.557,58.34,58.34,After
16-Jun-22,57.215,58.6915,56.5899,57.215,57.215,After
17-Jun-22,58.465,58.465,55.4895,57.3399,57.3399,After
20-Jun-22,56.715,56.965,54.8905,56.715,56.715,After
21-Jun-22,54.715,55.715,52.3401,54.715,54.715,After
22-Jun-22,53.84,54.2665,52.765,53.84,53.84,After
23-Jun-22,54.965,54.965,53.065,54.965,54.965,After
24-Jun-22,54.465,54.501,53.1149,54.465,54.465,After
27-Jun-22,53.365,54.165,52.99,53.365,53.365,After
28-Jun-22,53.09,54.4186,52.743,53.09,53.09,After
29-Jun-22,54.465,54.465,50.5899,53.7149,53.7149,After
30-Jun-22,51.965,54.965,51.965,52.4651,52.4651,After
1-Jul-22,54.84,56.2975,51.49,54.84,54.84,After
4-Jul-22,53.965,56.1875,53.965,53.2375,53.2375,After
5-Jul-22,54.5,65.423,54.5,54.5,54.5,After
6-Jul-22,59.965,68.504,59.965,63.4651,63.4651,After
7-Jul-22,63.515,63.79,62.79,63.515,63.515,After
8-Jul-22,63.04,63.865,60.94,63.04,63.04,After
11-Jul-22,62.965,62.9651,60.89,64.865,64.865,After
12-Jul-22,60.92,61.8074,58.3899,60.92,60.92,After
13-Jul-22,58.39,59.09,58.24,58.39,58.39,After
14-Jul-22,58.44,59.265,57.99,58.44,58.44,After
15-Jul-22,58.24,58.965,57.04,58.24,58.24,After
18-Jul-22,56.965,58.09,56.2399,110.6741,110.6741,After
19-Jul-22,57.715,57.715,54.9899,57.715,57.715,After
20-Jul-22,56.465,56.9236,54.5895,56.465,56.465,After
21-Jul-22,55.965,58.79,54.84,54.9651,54.9651,After
22-Jul-22,57.965,59.215,56.09,57.965,57.965,After
25-Jul-22,58.09,58.715,57.09,58.09,58.09,After
26-Jul-22,58.465,61.065,57.7899,58.465,58.465,After
27-Jul-22,60.09,60.954,59.3399,60.09,60.09,After
28-Jul-22,59.34,62.715,59.24,59.34,59.34,After
29-Jul-22,62.465,63.84,60.54,62.465,62.465,After
1-Aug-22,62.215,63.1525,60.5105,62.215,62.215,After
2-Aug-22,60.17,60.79,59.451,60.17,60.17,After
3-Aug-22,60.54,61.8459,59.89,60.79,60.79,After
4-Aug-22,61.575,61.575,59.99,62.6851,62.6851,After
5-Aug-22,60.215,61.3401,60.09,61.465,61.465,After
8-Aug-22,60.49,61.608,59.89,60.49,60.49,After
9-Aug-22,61.84,61.84,59.9899,61.84,61.84,After
10-Aug-22,60.44,61.715,60.19,60.44,60.44,After
11-Aug-22,61.465,61.465,60.39,61.465,61.465,After
12-Aug-22,60.59,61.69,60.49,60.59,60.59,After
15-Aug-22,62.215,62.215,60.59,62.215,62.215,After
16-Aug-22,61.465,61.6655,60.564,60.5,60.5,After
17-Aug-22,61.465,61.465,60.2899,61.465,61.465,After
18-Aug-22,60.465,60.8658,59.3899,60.465,60.465,After
19-Aug-22,59.965,59.965,58.573,59.965,59.965,After
22-Aug-22,59.465,60.2785,58.94,59.465,59.465,After
23-Aug-22,60.09,60.421,59.59,60.09,60.09,After
24-Aug-22,60.215,60.315,59.7899,60.215,60.215,After
25-Aug-22,59.79,60.665,59.49,59.79,59.79,After
26-Aug-22,60.34,60.909,59.6399,60.34,60.34,After
29-Aug-22,60.265,62.519,60.265,60.265,60.265,After
30-Aug-22,61.715,61.715,60.519,61.715,61.715,After
31-Aug-22,59.965,60.6151,59.715,59.965,59.965,After
1-Sep-22,60.09,60.8401,60.04,60.09,60.09,After
2-Sep-22,60.175,60.7412,60.09,60.175,60.175,After
5-Sep-22,60.175,61.465,60.175,60.175,60.175,After
6-Sep-22,60.975,61.8515,60.64,60.975,60.975,After
7-Sep-22,61.24,61.465,60.65,61.24,61.24,After
8-Sep-22,62.4499,62.4499,60.69,64.2649,64.2649,After
9-Sep-22,61.465,61.465,60.1645,61.465,61.465,After
12-Sep-22,62.185,62.185,60.017,62.185,62.185,After
13-Sep-22,59.07,60.6945,59.8899,59.625,59.625,After
14-Sep-22,59.465,60.188,59.4649,58.5,58.5,After
15-Sep-22,59.69,60.065,59.5399,59.69,59.69,After
16-Sep-22,59.59,60.665,59.59,59.59,59.59,After
19-Sep-22,63.37,63.37,60.0399,59.5,59.5,After
20-Sep-22,60.04,61.1035,59.89,60.04,60.04,After
21-Sep-22,60.8,62.44,60.39,60.4,60.4,After
22-Sep-22,61.565,61.565,59.24,61.565,61.565,After
23-Sep-22,61.465,61.465,56.39,61.465,61.465,After
26-Sep-22,57.215,58.84,57.215,57.215,57.215,After
27-Sep-22,58.465,59.402,57.9899,58.465,58.465,After
28-Sep-22,58.865,58.965,57.5879,58.865,58.865,After
29-Sep-22,57.865,58.6655,57.19,58.4151,58.4151,After
30-Sep-22,57.465,61.291,56.49,57.465,57.465,After
3-Oct-22,60.215,60.215,57.19,60.215,60.215,After
4-Oct-22,57.9901,59.462,57.99,57.99,57.99,After
5-Oct-22,58.99,60.99,58.09,58.99,58.99,After
6-Oct-22,60.715,61.0215,59.6523,61.2899,61.2899,After
7-Oct-22,60.49,62.5605,60.49,60.49,60.49,After
10-Oct-22,64.335,64.335,61.1899,64.335,64.335,After
11-Oct-22,63.3925,65.3605,63.0899,61.965,61.965,After
12-Oct-22,65.465,65.465,63.1899,64.125,64.125,After
13-Oct-22,63.69,64.6255,62.99,63.69,63.69,After
14-Oct-22,64.665,64.665,62.24,63.9649,63.9649,After
17-Oct-22,62.615,62.615,61.44,62.615,62.615,After
18-Oct-22,62.015,62.515,61.5399,62.015,62.015,After
19-Oct-22,61.465,62.465,61.3665,62.265,62.265,After
20-Oct-22,60.965,61.93,60.9649,60.965,60.965,After
21-Oct-22,61.615,61.64,61.0399,61.615,61.615,After
24-Oct-22,61.615,62.3815,61.1178,61.615,61.615,After
25-Oct-22,61.215,62.209,61.215,61.215,61.215,After
26-Oct-22,62.215,62.215,61.2399,62.215,62.215,After
27-Oct-22,61.24,61.74,61.2005,61.24,61.24,After
28-Oct-22,61.29,62.0398,61.29,61.29,61.29,After
31-Oct-22,61.49,62.08,61.29,61.49,61.49,After
1-Nov-22,62.02,62.22,61.29,62.02,62.02,After
2-Nov-22,63.34,63.34,61.34,61.71,61.71,After
3-Nov-22,60.97,62.65,60.97,61.67,61.67,After
4-Nov-22,62.32,62.47,61.79,62.32,62.32,After
7-Nov-22,61.97,61.99,60.96,61.97,61.97,After
8-Nov-22,63.17,63.17,60.87,63.17,63.17,After
9-Nov-22,60.94,61.64,60.84,60.94,60.94,After
10-Nov-22,60.97,61.69,60.47,61.62,61.62,After
11-Nov-22,60.72,60.89,59.99,60.72,60.72,After
14-Nov-22,59.54,61.34,59.54,60.52,60.52,After
