Date,Open,High,Low,Close*,Adj Close**,Statues
28-Jan-22,1.1146,1.117,1.1123,1.1147,1.1147,Before
31-Jan-22,1.1151,1.1217,1.1145,1.1152,1.1152,Before
1-Feb-22,1.1229,1.1279,1.1222,1.123,1.123,Before
2-Feb-22,1.1273,1.1329,1.1267,1.1274,1.1274,Before
3-Feb-22,1.13,1.1451,1.1272,1.13,1.13,Before
4-Feb-22,1.1435,1.1484,1.1413,1.1436,1.1436,Before
7-Feb-22,1.1455,1.146,1.1417,1.1455,1.1455,Before
8-Feb-22,1.1441,1.1451,1.1397,1.1443,1.1443,Before
9-Feb-22,1.1421,1.1447,1.1403,1.1421,1.1421,Before
10-Feb-22,1.1421,1.1494,1.1381,1.1422,1.1422,Before
11-Feb-22,1.1412,1.1419,1.1371,1.1416,1.1416,Before
14-Feb-22,1.1366,1.1369,1.1293,1.1365,1.1365,Before
15-Feb-22,1.1306,1.1369,1.1306,1.1306,1.1306,Before
16-Feb-22,1.1356,1.1393,1.1345,1.1357,1.1357,Before
17-Feb-22,1.1373,1.1387,1.1328,1.1375,1.1375,Before
18-Feb-22,1.1364,1.1377,1.1316,1.1366,1.1366,Before
21-Feb-22,1.1317,1.1386,1.1314,1.1317,1.1317,Before
22-Feb-22,1.131,1.1364,1.1289,1.131,1.131,Before
23-Feb-22,1.1331,1.136,1.1307,1.1329,1.1329,Before
24-Feb-22,1.1306,1.1306,1.111,1.1306,1.1306,After
25-Feb-22,1.1191,1.1266,1.1168,1.1191,1.1191,After
28-Feb-22,1.1181,1.1245,1.1143,1.1181,1.1181,After
1-Mar-22,1.1215,1.1232,1.1102,1.1216,1.1216,After
2-Mar-22,1.1131,1.1142,1.1059,1.1133,1.1133,After
3-Mar-22,1.1114,1.1116,1.104,1.1112,1.1112,After
4-Mar-22,1.1069,1.1069,1.089,1.1067,1.1067,After
7-Mar-22,1.0874,1.0931,1.0809,1.0875,1.0875,After
8-Mar-22,1.087,1.0922,1.0851,1.0865,1.0865,After
9-Mar-22,1.0901,1.1091,1.0898,1.0898,1.0898,After
10-Mar-22,1.1073,1.1116,1.0982,1.1074,1.1074,After
11-Mar-22,1.1012,1.1042,1.0935,1.1014,1.1014,After
14-Mar-22,1.0933,1.0987,1.0903,1.0932,1.0932,After
15-Mar-22,1.0945,1.1018,1.0939,1.0943,1.0943,After
16-Mar-22,1.0967,1.1039,1.0956,1.0969,1.0969,After
17-Mar-22,1.1022,1.111,1.1021,1.1022,1.1022,After
18-Mar-22,1.1099,1.1118,1.1005,1.11,1.11,After
21-Mar-22,1.1042,1.1067,1.1026,1.1043,1.1043,After
22-Mar-22,1.1016,1.1046,1.0962,1.1017,1.1017,After
23-Mar-22,1.103,1.1042,1.0966,1.103,1.103,After
24-Mar-22,1.1006,1.1013,1.097,1.1006,1.1006,After
25-Mar-22,1.1009,1.1039,1.0983,1.101,1.101,After
28-Mar-22,1.0982,1.0997,1.0945,1.0982,1.0982,After
29-Mar-22,1.0994,1.1136,1.097,1.0994,1.0994,After
30-Mar-22,1.1092,1.117,1.1089,1.1092,1.1092,After
31-Mar-22,1.1162,1.1183,1.1074,1.1162,1.1162,After
1-Apr-22,1.1072,1.1075,1.103,1.1072,1.1072,After
4-Apr-22,1.1047,1.1057,1.0981,1.1047,1.1047,After
5-Apr-22,1.0976,1.0991,1.0921,1.0976,1.0976,After
6-Apr-22,1.0906,1.0937,1.0876,1.0906,1.0906,After
7-Apr-22,1.0898,1.0935,1.0867,1.0898,1.0898,After
8-Apr-22,1.0865,1.0892,1.0837,1.0865,1.0865,After
11-Apr-22,1.0885,1.0933,1.0875,1.0885,1.0885,After
12-Apr-22,1.0878,1.0904,1.0852,1.0878,1.0878,After
13-Apr-22,1.0826,1.0874,1.081,1.0826,1.0826,After
14-Apr-22,1.0897,1.0923,1.0759,1.0897,1.0897,After
15-Apr-22,1.0821,1.0823,1.0799,1.0821,1.0821,After
18-Apr-22,1.0815,1.0816,1.0784,1.0815,1.0815,After
19-Apr-22,1.0782,1.0812,1.0762,1.0782,1.0782,After
20-Apr-22,1.0794,1.0867,1.0785,1.0794,1.0794,After
21-Apr-22,1.085,1.0935,1.0824,1.085,1.085,After
22-Apr-22,1.0835,1.0854,1.0773,1.0835,1.0835,After
25-Apr-22,1.0811,1.0812,1.07,1.0811,1.0811,After
26-Apr-22,1.0714,1.0739,1.0645,1.0714,1.0714,After
27-Apr-22,1.0644,1.0656,1.0517,1.0644,1.0644,After
28-Apr-22,1.0555,1.0562,1.0473,1.0555,1.0555,After
29-Apr-22,1.0504,1.059,1.0505,1.0504,1.0504,After
2-May-22,1.0536,1.0568,1.0504,1.0536,1.0536,After
3-May-22,1.0509,1.0578,1.0494,1.0509,1.0509,After
4-May-22,1.0529,1.0566,1.0507,1.0529,1.0529,After
5-May-22,1.0622,1.064,1.0505,1.0622,1.0622,After
6-May-22,1.054,1.0598,1.0485,1.054,1.054,After
9-May-22,1.0532,1.0572,1.0497,1.0532,1.0532,After
10-May-22,1.0566,1.0586,1.0527,1.0566,1.0566,After
11-May-22,1.0533,1.0576,1.0507,1.0533,1.0533,After
12-May-22,1.0512,1.053,1.0374,1.0512,1.0512,After
13-May-22,1.038,1.0419,1.0352,1.038,1.038,After
16-May-22,1.0401,1.0438,1.0391,1.0401,1.0401,After
17-May-22,1.0439,1.0554,1.0432,1.0439,1.0439,After
18-May-22,1.0548,1.0564,1.0492,1.0548,1.0548,After
19-May-22,1.0473,1.0598,1.0466,1.0473,1.0473,After
20-May-22,1.0579,1.0599,1.0541,1.0579,1.0579,After
23-May-22,1.057,1.069,1.0569,1.057,1.057,After
24-May-22,1.0682,1.0746,1.0662,1.0682,1.0682,After
25-May-22,1.0737,1.0737,1.0644,1.0737,1.0737,After
26-May-22,1.0687,1.0729,1.0665,1.0687,1.0687,After
27-May-22,1.0733,1.0765,1.0698,1.0733,1.0733,After
30-May-22,1.0731,1.0785,1.0727,1.0731,1.0731,After
31-May-22,1.0774,1.0775,1.0682,1.0774,1.0774,After
1-Jun-22,1.0734,1.0737,1.0632,1.0734,1.0734,After
2-Jun-22,1.0654,1.0738,1.0646,1.0654,1.0654,After
3-Jun-22,1.0751,1.0765,1.0707,1.0751,1.0751,After
6-Jun-22,1.0726,1.0753,1.0686,1.0726,1.0726,After
7-Jun-22,1.0691,1.0709,1.0653,1.0691,1.0691,After
8-Jun-22,1.0699,1.0748,1.0673,1.0699,1.0699,After
9-Jun-22,1.0718,1.077,1.0647,1.0718,1.0718,After
10-Jun-22,1.0619,1.0642,1.0508,1.0619,1.0619,After
13-Jun-22,1.049,1.0498,1.0419,1.049,1.049,After
14-Jun-22,1.0415,1.0482,1.0398,1.0415,1.0415,After
15-Jun-22,1.0441,1.0507,1.0386,1.0441,1.0441,After
16-Jun-22,1.0456,1.053,1.0383,1.0456,1.0456,After
17-Jun-22,1.0547,1.0552,1.0446,1.0547,1.0547,After
20-Jun-22,1.0491,1.0545,1.0486,1.0491,1.0491,After
21-Jun-22,1.0521,1.0582,1.0514,1.0521,1.0521,After
22-Jun-22,1.0533,1.0603,1.0472,1.0533,1.0533,After
23-Jun-22,1.0564,1.0581,1.0484,1.0564,1.0564,After
24-Jun-22,1.052,1.0569,1.0514,1.052,1.052,After
27-Jun-22,1.0566,1.0614,1.0551,1.0566,1.0566,After
28-Jun-22,1.0581,1.0605,1.0506,1.0581,1.0581,After
29-Jun-22,1.0524,1.0536,1.0468,1.0524,1.0524,After
30-Jun-22,1.0447,1.0479,1.0384,1.0447,1.0447,After
1-Jul-22,1.0478,1.0478,1.037,1.0478,1.0478,After
4-Jul-22,1.0434,1.0464,1.0418,1.0434,1.0434,After
5-Jul-22,1.0433,1.0449,1.0237,1.0433,1.0433,After
6-Jul-22,1.0258,1.0274,1.0162,1.0258,1.0258,After
7-Jul-22,1.0186,1.0219,1.0153,1.0186,1.0186,After
8-Jul-22,1.017,1.0191,1.008,1.017,1.017,After
11-Jul-22,1.0166,1.0168,1.0054,1.0166,1.0166,After
12-Jul-22,1.0048,1.0074,1.0001,1.0048,1.0048,After
13-Jul-22,1.0033,1.0116,0.9999,1.0033,1.0033,After
14-Jul-22,1.0033,1.0049,0.9954,1.0033,1.0033,After
15-Jul-22,1.0026,1.0098,1.0011,1.0026,1.0026,After
18-Jul-22,1.0096,1.0199,1.0082,1.0096,1.0096,After
19-Jul-22,1.0145,1.0268,1.0126,1.0145,1.0145,After
20-Jul-22,1.0231,1.0272,1.0176,1.0231,1.0231,After
21-Jul-22,1.0183,1.0275,1.0163,1.0183,1.0183,After
22-Jul-22,1.0221,1.0255,1.0134,1.0221,1.0221,After
25-Jul-22,1.02,1.0256,1.0181,1.02,1.02,After
26-Jul-22,1.0225,1.0249,1.0114,1.0225,1.0225,After
27-Jul-22,1.013,1.0172,1.0107,1.013,1.013,After
28-Jul-22,1.0209,1.0233,1.0116,1.0209,1.0209,After
29-Jul-22,1.0192,1.0254,1.0149,1.0192,1.0192,After
1-Aug-22,1.0208,1.0277,1.021,1.0208,1.0208,After
2-Aug-22,1.0261,1.0293,1.0184,1.0261,1.0261,After
3-Aug-22,1.0156,1.0208,1.0123,1.0156,1.0156,After
4-Aug-22,1.0158,1.0232,1.0156,1.0158,1.0158,After
5-Aug-22,1.0248,1.0249,1.0144,1.0248,1.0248,After
8-Aug-22,1.0171,1.0222,1.016,1.0171,1.0171,After
9-Aug-22,1.0198,1.0247,1.0189,1.0198,1.0198,After
10-Aug-22,1.0208,1.0369,1.0203,1.0208,1.0208,After
11-Aug-22,1.0301,1.0366,1.0276,1.0301,1.0301,After
12-Aug-22,1.0317,1.0327,1.024,1.0317,1.0317,After
15-Aug-22,1.0256,1.0267,1.0182,1.0256,1.0256,After
16-Aug-22,1.0162,1.0194,1.0123,1.0162,1.0162,After
17-Aug-22,1.0171,1.0198,1.0148,1.0171,1.0171,After
18-Aug-22,1.018,1.0194,1.0113,1.018,1.018,After
19-Aug-22,1.009,1.0112,1.0036,1.009,1.009,After
22-Aug-22,1.0035,1.0048,0.9928,1.0035,1.0035,After
23-Aug-22,0.9939,1.0019,0.9903,0.9939,0.9939,After
24-Aug-22,0.9967,0.9998,0.9912,0.9967,0.9967,After
25-Aug-22,0.9969,1.0031,0.9957,0.9969,0.9969,After
26-Aug-22,0.9971,1.0088,0.9947,0.9971,0.9971,After
29-Aug-22,0.9939,1.0031,0.9915,0.9939,0.9939,After
30-Aug-22,1.0014,1.0052,0.9983,1.0014,1.0014,After
31-Aug-22,1.0025,1.0077,0.9972,1.0025,1.0025,After
1-Sep-22,1.0039,1.0046,0.9917,1.0039,1.0039,After
2-Sep-22,0.9952,1.0033,0.9951,0.9952,0.9952,After
5-Sep-22,0.9909,0.9944,0.9881,0.9909,0.9909,After
6-Sep-22,0.9952,0.9985,0.9865,0.9952,0.9952,After
7-Sep-22,0.9898,0.9955,0.9878,0.9898,0.9898,After
8-Sep-22,0.9996,1.0029,0.9933,0.9996,0.9996,After
9-Sep-22,1.0012,1.0112,1.0009,1.0012,1.0012,After
12-Sep-22,1.0071,1.0197,1.0065,1.0071,1.0071,After
13-Sep-22,1.013,1.0187,0.9996,1.013,1.013,After
14-Sep-22,0.9982,1.0023,0.9964,0.9982,0.9982,After
15-Sep-22,0.9984,1.0018,0.9957,0.9984,0.9984,After
16-Sep-22,0.9988,1.0036,0.9946,0.9988,0.9988,After
19-Sep-22,1.0022,1.0028,0.9967,1.0022,1.0022,After
20-Sep-22,1.003,1.005,0.9957,1.003,1.003,After
21-Sep-22,0.9971,0.9974,0.9869,0.9971,0.9971,After
22-Sep-22,0.9831,0.9906,0.9811,0.9831,0.9831,After
23-Sep-22,0.9842,0.9852,0.9704,0.9842,0.9842,After
26-Sep-22,0.969,0.97,0.9582,0.969,0.969,After
27-Sep-22,0.9624,0.967,0.9595,0.9624,0.9624,After
28-Sep-22,0.9596,0.9686,0.954,0.9596,0.9596,After
29-Sep-22,0.9708,0.9787,0.9638,0.9708,0.9708,After
30-Sep-22,0.983,0.985,0.9736,0.983,0.983,After
3-Oct-22,0.9793,0.9844,0.9754,0.9793,0.9793,After
4-Oct-22,0.9832,0.998,0.9807,0.9832,0.9832,After
5-Oct-22,0.9984,0.9994,0.9835,0.9984,0.9984,After
6-Oct-22,0.9911,0.9926,0.9789,0.9911,0.9911,After
