Date,Open,High,Low,Close*,Adj Close**,Volume,Statues
25-Oct-21,"1,794.30","1,809.00","1,794.00","1,806.00","1,806.00",140,Before
26-Oct-21,"1,808.80","1,808.80","1,788.60","1,792.70","1,792.70",359,Before
27-Oct-21,"1,791.50","1,798.10","1,791.50","1,797.90","1,797.90",543,Before
28-Oct-21,"1,795.50","1,807.30","1,795.50","1,801.60","1,801.60",452,Before
29-Oct-21,"1,793.10","1,797.00","1,774.60","1,783.00","1,783.00",583,Before
1-Nov-21,"1,787.50","1,795.10","1,786.70","1,795.10","1,795.10",142,Before
2-Nov-21,"1,790.50","1,795.50","1,787.70","1,788.70","1,788.70",213,Before
3-Nov-21,"1,768.00","1,768.00","1,761.80","1,763.60","1,763.60",108,Before
4-Nov-21,"1,776.60","1,798.20","1,776.20","1,793.00","1,793.00",103,Before
5-Nov-21,"1,794.90","1,817.10","1,794.90","1,816.40","1,816.40",239,Before
8-Nov-21,"1,817.00","1,827.40","1,816.90","1,827.40","1,827.40",261,Before
9-Nov-21,"1,826.10","1,832.70","1,820.70","1,830.20","1,830.20",170,Before
10-Nov-21,"1,825.80","1,865.00","1,824.90","1,847.60","1,847.60",795,Before
11-Nov-21,"1,853.90","1,866.50","1,853.90","1,863.20","1,863.20",292,Before
12-Nov-21,"1,860.80","1,867.90","1,847.60","1,867.90","1,867.90",210,Before
15-Nov-21,"1,864.50","1,866.90","1,864.50","1,866.10","1,866.10",87,Before
16-Nov-21,"1,853.60","1,853.60","1,853.60","1,853.60","1,853.60",1,Before
17-Nov-21,"1,862.60","1,869.70","1,862.60","1,869.70","1,869.70",2,Before
18-Nov-21,"1,861.00","1,861.00","1,861.00","1,861.00","1,861.00",9,Before
19-Nov-21,"1,851.20","1,851.20","1,851.20","1,851.20","1,851.20",21,Before
22-Nov-21,"1,841.60","1,841.60","1,805.70","1,806.00","1,806.00",14,Before
23-Nov-21,"1,795.50","1,795.50","1,783.50","1,783.50","1,783.50",264,Before
24-Nov-21,"1,793.00","1,793.00","1,781.40","1,784.10","1,784.10",188,Before
25-Nov-21,"1,791.10","1,791.40","1,791.10","1,791.40","1,791.40",188,Before
26-Nov-21,"1,791.10","1,791.40","1,785.30","1,785.30","1,785.30","186,800",Before
29-Nov-21,"1,791.70","1,798.90","1,779.10","1,782.30","1,782.30","26,926",Before
30-Nov-21,"1,783.90","1,808.10","1,768.70","1,773.60","1,773.60","4,903",Before
1-Dec-21,"1,774.80","1,790.50","1,772.30","1,781.60","1,781.60","1,128",Before
2-Dec-21,"1,780.90","1,780.90","1,760.60","1,760.70","1,760.70","1,557",Before
