Date,Open,High,Low,Close*,Adj Close**,Statues
12/30/2022,382.95,383.68,378,382.45,382.45,After
1/3/2023,385.46,386.02,385.46,385.9,385.9,After
1/4/2023,392.6,393.46,392.57,393.46,393.46,After
1/5/2023,392.26,392.56,391.76,392.05,392.05,After
1/6/2023,392.26,396.77,388.82,395.25,395.25,After
1/9/2023,406.55,406.67,405.53,406.43,406.43,After
1/10/2023,411.82,411.88,411.39,411.62,411.62,After
1/11/2023,414.95,423.43,414.78,423.43,423.43,After
1/12/2023,441.92,441.97,441.15,441.58,441.58,After
1/13/2023,441.92,458.14,438.15,458.14,458.14,After
1/17/2023,492.66,492.66,492.65,492.65,492.65,After
1/18/2023,480.16,480.37,478.4,478.4,478.4,After
1/19/2023,486.69,487.18,486.14,486.91,486.91,After
1/20/2023,486.69,515.77,484.2,515.06,515.06,After
1/23/2023,520.08,528.48,518.31,526.15,526.15,After
1/24/2023,524.68,529.17,521.16,524.18,524.18,After
1/25/2023,520.33,520.57,520.33,520.57,520.57,After
1/26/2023,523.38,523.48,522.64,523.26,523.26,After
1/27/2023,523.38,531.37,513.77,523.2,523.2,After
1/30/2023,515.06,516.82,515.06,516.67,516.67,After
1/31/2023,526.01,526.01,524.01,524.6,524.6,After
2/1/2023,538.92,540.24,538.92,539,539,After
2/2/2023,538.46,538.46,536.46,537.04,537.04,After
2/3/2023,538.46,541.59,532.38,535.42,535.42,After
2/6/2023,525.73,525.73,520.35,521.84,521.84,After
2/7/2023,535.48,536.91,535.39,536.59,536.59,After
2/8/2023,528.89,528.89,527.5,528.68,528.68,After
2/9/2023,498.14,500.38,497.93,500.38,500.38,After
2/10/2023,498.14,502.33,491.9,491.9,491.9,After
2/13/2023,492.39,496.45,492.26,496.45,496.45,After
2/14/2023,507.55,507.55,507.55,507.55,507.55,After
2/15/2023,549.14,551.14,548.42,551.14,551.14,After
2/16/2023,544.1,544.88,539.49,539.49,539.49,After
2/17/2023,544.1,564.3,533.43,559.71,559.71,After
2/21/2023,550.32,550.66,550.09,550.63,550.63,After
2/22/2023,543.67,546.84,543.67,546.34,546.34,After
2/23/2023,542.01,542.68,541.74,542.32,542.32,After
2/24/2023,542.01,546.81,522.48,525.93,525.93,After
2/27/2023,534.01,534.68,533.5,534.64,534.64,After
2/28/2023,526.69,526.76,526.59,526.59,526.59,After
3/1/2023,536.66,539.4,536.51,539.35,539.35,After
3/2/2023,534.99,535.1,534.14,534.47,534.47,After
3/3/2023,534.99,535.1,505.01,507.33,507.33,After
3/6/2023,509.53,513,506.9,509.08,509.08,After
3/7/2023,502.4,505.05,502.36,505.05,505.05,After
3/8/2023,496.33,496.4,493.58,493.7,493.7,After
3/9/2023,462.39,462.97,461.48,462.97,462.97,After
3/10/2023,462.39,463.09,445.25,459.67,459.67,After
3/13/2023,499.18,551.93,498.27,545.1,545.1,After
3/14/2023,546.77,588.41,541.32,550.6,550.6,After
3/15/2023,556.29,562.19,533.24,544.68,544.68,After
3/16/2023,544.84,559.09,539.27,553.27,553.27,After
3/17/2023,555.45,594.3,553.38,590.52,590.52,After
3/20/2023,616.38,619.64,595.59,609.21,609.21,After
3/21/2023,606.82,620.46,595.45,612.23,612.23,After
3/22/2023,613.05,625.81,584.79,595.27,595.27,After
3/23/2023,617.69,617.69,617.62,617.62,617.62,After
3/24/2023,617.69,622.11,591.61,591.61,591.61,After
